,FSCSKEY,LIBNAME_x,Usage,Usage difference,ATTEND-VISITS_Window1,VISIT difference,AUDIO_Window1,BRANLIB_Window1,LOANTO_Window1,TOTCIR_Window1,SALARIES_Window1,BKVOL_Window1,LOCGVT_Window1,BKMOB_Window1,OTHINCM_Window1,OTHPAID_Window1,LOANFM_Window1,REFERENC-REFERENCE_Window1,SUBSCRIP-SUBSCRIPT_Window1,TOTOPEXP-TOTOPEXP1_Window1,LIBRARIAN-LIBRARIA_Window1,TOTEXPCO-TOTEXPCOL_Window1,OBEREG_Window1,KIDCIRCL_Window1,STAFFEXP-TOTEXP_Window1,KIDATTEN-KIDATTEND_Window1,STGVT_Window1,TOTPEMP-TOTSTAFF_Window1,VIDEO_Window1,CENTLIB_Window1,BENEFIT_Window1,TOTINCM_Window1,MASTER_Window1,CAPITAL_Window1,DUPLI-HRS_OPEN_Window1,ELMATEXP_Window1,POPU-POPU_LSA_Window1,OTHOPEXP_Window1,Prediction
5461,NY0202,HARRIS MEMORIAL LIBRARY,1.5992295345104335,3.9414370121664333,4981.6,1.4826160269792834,102.6,0.0,0.0,5657.4,0.0,22077.6,13760.0,0.0,15962.8,0.65,0.0,1697.4,21.4,31751.4,0.65,4940.0,2.0,1705.6,0.0,413.8,3922.0,1.3,485.8,1.0,0.0,33644.8,0.0,2659.4,1391.6,0.0,3115.0,0.0,-12.345047259375832
5462,NY0203,RICHFIELD SPRINGS PUBLIC LIBRARY,8.54620253164557,-0.7783172762955034,10802.4,-0.7781418943938384,1348.0,0.0,1342.0,12530.4,0.0,14600.6,42721.6,0.0,1719.2,0.29,3200.2,2382.0,53.4,47758.2,0.73,8311.0,2.0,1974.4,0.0,632.0,3922.0,1.02,282.8,1.0,0.0,48362.8,0.0,0.0,1449.0,391.8,1264.0,0.0,-17.023500209174173
5463,NY0205,UNADILLA PUBLIC LIBRARY,2.868262411347518,-0.7435277486022188,3235.4,-0.47895159794770353,1101.0,0.0,21.6,2494.6,0.0,10334.6,7600.0,0.0,7872.0,0.6,861.0,189.8,12.0,19626.0,0.6,3639.8,2.0,889.6,0.0,424.8,2976.6,1.2,555.8,1.0,0.0,18448.6,0.0,0.0,1233.6,692.4,1128.0,0.0,-8.582946962156154
5464,NY0206,WORCESTER FREE LIBRARY,2.2581413820492453,-0.43985712755403616,5686.0,1.189588462891312,1156.2,0.0,2201.2,6797.2,0.0,6664.8,28000.0,0.0,15719.6,0.092,2773.2,236.8,8.8,38103.8,0.602,3865.8,2.0,2280.6,0.0,1391.6,8622.2,0.694,520.2,1.0,0.0,52341.8,0.308,55333.8,1327.2,308.6,2518.0,0.0,-15.147436480099083
5465,NY0208,CHATHAM PUBLIC LIBRARY,4.900940902843852,-0.37057471604830156,46358.0,-0.8662496225031278,3812.4,1.0,10102.4,66503.0,171724.6,39672.2,344076.0,0.0,20065.6,4.002,17916.8,4145.2,41.6,359682.2,0.9399999999999998,18515.2,2.0,17413.8,244601.8,1611.8,4304.2,4.942,1885.4,1.0,72877.2,368686.0,0.9399999999999998,0.0,2652.0,845.0,9459.0,35647.6,-26.064894971290375
5466,NY0210,GERMANTOWN LIBRARY,6.0915046059365405,-0.4455628609959673,11902.8,-0.4912457573008031,2888.8,0.0,3967.2,19101.0,0.0,14670.2,70174.4,0.0,49816.6,0.68,5817.2,672.4,22.8,117742.2,0.63,8794.8,2.0,5668.2,0.0,676.0,2859.0,1.31,1393.8,1.0,0.0,122850.0,0.0,223.6,1872.0,171.8,1954.0,0.0,-42.17855303454398
5467,NY0211,ROELIFF JANSEN COMMUNITY LIBRARY ASSOCIATION,6.9483626141953625,-0.7941160642146373,49437.6,-0.6488543133161804,4371.8,0.0,8941.2,38859.0,75259.8,19971.0,95024.4,0.0,196466.6,1.51,7494.2,3368.4,23.4,244845.6,1.0,20652.0,2.0,7771.0,85591.0,1505.2,3496.2,2.51,2869.6,1.0,10331.2,295187.2,0.0,178951.2,2440.8,4930.2,7115.0,91317.6,-20.891220675575514
5468,NY0212,HUDSON AREA ASSOCIATION LIBRARY,5.77547343261629,0.27348666475297345,62825.6,-0.848628584526053,2784.0,0.0,9540.8,37248.2,100019.0,21120.8,132074.4,0.0,121752.2,1.81,9626.6,5670.0,39.6,251474.2,2.1,16976.2,2.0,8233.8,113409.4,3638.0,4888.4,3.91,1424.0,1.0,13390.4,258735.0,1.1,199745.8,2193.0,1330.2,10878.0,82923.4,-17.406312384946272
5469,NY0213,KINDERHOOK MEMORIAL LIBRARY,9.184674683934627,-0.7186182321165383,59571.8,-0.9783085285319565,3026.2,0.0,7912.8,54590.0,96069.8,13382.8,213046.4,0.0,42742.6,0.10600000000000001,11002.4,6667.2,37.2,232588.6,3.2620000000000005,24529.2,2.0,20159.6,105591.0,3305.4,3716.8,3.368,1949.8,1.0,9521.2,259931.0,1.6060000000000003,113115.8,2377.0,1480.8,6486.0,62074.6,-18.247499190997644
5470,NY0214,LIVINGSTON FREE LIBRARY,6.504545454545455,-0.7052405614113005,2289.6,0.9921383647798742,2404.2,0.0,1039.4,4613.8,0.0,4308.4,12374.4,0.0,8855.8,0.0,2640.8,239.0,7.4,25566.6,0.41,2833.2,2.0,775.8,0.0,7.6,2775.8,0.41,465.2,1.0,0.0,24075.6,0.22999999999999998,0.0,894.4,149.2,352.0,0.0,-11.082092516423451
5471,NY0215,NEW LEBANON LIBRARY,7.9567895878524935,-0.5462241349383854,18340.4,-0.8291204117685547,3243.6,0.0,7067.6,30476.2,41396.0,19367.6,140374.4,0.0,42270.0,0.374,5482.0,1812.4,47.2,146952.8,1.69,17787.4,2.0,7829.6,45703.0,1583.2,6375.8,2.064,7169.6,1.0,4307.0,189320.4,1.22,25930.0,2288.0,1346.2,2305.0,28381.0,-24.479555733733427
5472,NY0216,NORTH CHATHAM FREE LIBRARY,8.188565697091274,-0.7321904651501883,8164.0,-0.5640372366487016,3336.4,0.0,5816.8,16253.6,0.0,14267.0,70374.4,0.0,24950.6,0.0,4255.4,2270.0,23.4,93633.0,1.0,20168.0,2.0,5529.6,0.0,1020.4,2783.6,1.0,1516.0,1.0,0.0,98108.6,0.0,837.0,1664.0,128.2,997.0,0.0,-29.77920296956383
5473,NY0217,PHILMONT PUBLIC LIBRARY,20.232052211747646,-0.927425776080873,27900.0,-0.921741935483871,3293.2,0.0,7216.8,29695.8,0.0,16037.8,46332.8,0.0,27665.4,0.7399999999999999,5916.4,2727.0,11.0,65245.4,0.5599999999999999,11091.4,2.0,8415.2,0.0,986.4,2308.4,1.3,2552.6,1.0,0.0,76421.6,0.0,10694.8,1404.0,208.2,1379.0,0.0,-23.377991716417323
5474,NY0218,VALATIE FREE LIBRARY,2.2193830570902398,-0.4769679501814865,9641.0,-0.37450471942744534,2409.2,0.0,2649.4,20847.0,0.0,8949.8,71544.2,0.0,18026.6,0.516,6122.8,156.2,10.6,85702.2,1.04,9023.2,2.0,7489.4,0.0,2006.2,3575.6,1.556,821.2,1.0,0.0,93146.4,0.35000000000000003,11676.2,1820.8,440.8,4344.0,0.0,-30.489238000521585
5475,NY0219,AMENIA FREE LIBRARY,2.3711902614968445,0.3449805515664448,10518.6,6.27853516627688,2388.0,0.0,2233.2,11723.4,0.0,10398.2,74400.0,0.0,43221.0,0.09,3393.2,500.6,19.8,75090.6,1.0839999999999999,7327.4,2.0,1578.2,0.0,450.8,2723.4,1.174,256.2,1.0,0.0,120429.4,0.0,19287.6,2017.6,490.4,4436.0,0.0,-26.95252503445746
5476,NY0220,HOWLAND PUBLIC LIBRARY,4.2928555726533295,-0.3225841651880801,117169.2,-0.8069560942636802,6074.2,0.0,24613.0,105939.2,413656.8,38148.4,904238.4,0.0,55747.0,6.2219999999999995,18700.0,7545.0,114.8,906339.6,7.909999999999999,62507.6,2.0,24288.4,545163.4,7706.8,25429.0,14.132,3975.8,1.0,131506.6,985716.4,4.93,51006.2,2803.6,10016.2,27294.0,134618.0,-64.52486065871513
5477,NY0221,DOVER PLAINS LIBRARY,8.9947350270146,-0.18448690579048216,78245.2,1.0719226227295733,3109.0,0.0,13009.2,43299.8,121649.2,19937.2,235014.0,0.0,16202.8,3.7359999999999998,8169.8,2629.4,36.8,267464.4,1.0,23995.8,2.0,12772.6,127370.4,3186.0,4459.4,4.736,2064.8,1.0,5721.2,255836.2,1.0,1795.8,2799.0,869.6,8699.0,66179.4,-22.392446285553426
5478,NY0222,EAST FISHKILL PUBLIC LIBRARY DISTRICT,5.271149540115056,-0.49066293353313856,153016.2,-0.6902288777266721,13286.4,0.0,32737.6,207836.6,347439.0,63896.8,821578.8,0.0,67724.8,8.557999999999998,34072.6,15127.4,119.8,829872.4,3.536,99786.4,2.0,81888.6,415669.6,6665.0,11707.2,12.094,8677.0,1.0,68230.6,901150.8,3.536,0.0,2947.2,2590.6,29029.0,132988.2,-73.07272993497315
5479,NY0223,BLODGETT MEMORIAL LIBRARY DISTRICT OF FISHKILL,6.749143401015229,-0.7504416296448898,85093.2,-0.5797807580394203,5006.0,0.0,20629.6,103474.2,229893.8,46577.8,508918.6,0.0,10204.0,6.638,21485.8,23588.8,61.6,495299.8,3.09,61954.4,2.0,30487.4,271123.6,3813.4,6604.2,9.728,3051.0,1.0,41229.8,525726.8,2.3280000000000003,6086.8,2756.0,1799.8,12608.0,73225.4,-37.21476389108038
5480,NY0224,HYDE PARK FREE LIBRARY,2.301446405983611,17.641587212033006,41847.2,0.372770460150261,5210.2,0.0,16263.2,67014.4,207688.0,38615.2,412717.6,0.0,30118.4,4.414,18012.6,2566.8,60.0,426184.2,2.8999999999999995,30106.0,2.0,16743.6,251800.8,1254.4,9102.6,7.314,3649.0,1.0,44112.8,451938.6,0.8800000000000001,21959.4,2621.4,1645.6,18183.0,64604.8,-33.67403230768872
5481,NY0225,MILLBROOK FREE LIBRARY,8.422864374604515,-0.04047203002208901,39932.8,-0.4094278387691322,4270.2,0.0,16317.0,56852.6,161726.8,48579.0,116800.0,0.0,374495.6,4.188,9850.8,10218.6,67.8,411994.6,1.7600000000000002,25731.6,2.0,20913.4,193657.4,6410.8,3000.6,5.948,2425.0,1.0,31930.6,494381.2,0.8800000000000001,26086.6,2184.0,539.0,4741.0,105945.8,-36.64189470442047
5482,NY0226,NORTH EAST- MILLERTON LIBRARY,12.719168591224019,-0.8016945743617226,38551.8,-0.6109131091155278,3208.0,0.0,12058.2,28043.6,52391.0,21103.2,125000.0,0.0,62854.4,1.266,4537.4,2833.2,17.6,163932.0,0.844,35650.8,2.0,7203.2,56296.0,1909.8,2575.6,2.11,1845.2,1.0,3905.0,190890.2,0.0,36155.4,1963.8,3588.8,3031.0,44964.8,-13.97129181706961
5483,NY0227,PAWLING FREE LIBRARY,7.985726101855134,-0.670027779469575,67583.2,-0.9108299103919317,3554.0,0.0,13094.2,58775.0,182489.6,27143.2,390000.0,0.0,44203.6,2.572,11269.0,6663.2,36.2,397992.4,3.71,27536.4,2.0,22736.8,218979.8,6104.6,10569.0,6.281999999999999,2610.8,1.0,36490.2,445042.6,0.93,16322.8,2580.2,2413.4,8463.0,76827.4,-31.781625662280682
5484,NY0228,PINE PLAINS FREE LIBRARY,3.5315810756166597,0.5867736852582696,8733.6,4.173536685902721,3118.6,0.0,3669.2,12717.2,0.0,10180.0,77820.0,0.0,6880.8,0.27999999999999997,3211.6,184.8,16.2,73120.8,0.8800000000000001,10356.4,2.0,2786.0,0.0,1588.8,2523.6,1.1600000000000001,1195.0,1.0,0.0,87532.2,0.0,13304.6,1359.2,1737.8,2473.0,0.0,-25.786255667561043
5485,NY0229,PLEASANT VALLEY FREE LIBRARY,7.68899917287014,0.04611938879102826,74368.0,6.461604453528399,6730.2,0.0,43736.2,122308.0,159441.8,43311.2,360000.0,0.0,31227.2,1.5740000000000003,13088.0,29700.0,7.8,385385.2,3.158,75059.2,2.0,25940.0,192852.0,3286.4,4683.6,4.732000000000001,8304.6,1.0,33410.2,395945.8,0.8800000000000001,17737.6,2636.8,952.8,9672.0,50156.2,-32.8553512872935
5486,NY0230,GREATER POUGHKEEPSIE LIBRARY DISTRICT,4.925975910028615,0.24273169974021094,370113.2,-0.7804482520482923,12908.8,1.0,114522.0,391667.2,2321019.2,160076.8,6308847.4,0.0,324411.6,34.808,56061.8,27901.0,349.0,5750680.4,20.936,554370.0,2.0,102681.0,3412630.0,14339.0,277237.4,55.74400000000001,12372.6,1.0,1091610.8,6927674.4,16.21,1441651.0,6599.8,158393.0,75135.0,754752.8,-376.33636818493085
5487,NY0231,LAGRANGE ASSOCIATION LIBRARY,16.022136045772406,-0.8981534922804395,252028.2,-0.9323591566340592,7780.2,0.0,40525.8,151070.0,231859.0,48914.6,596203.4,0.0,72095.6,6.182,21754.6,10916.2,108.8,640402.6,1.4300000000000002,84769.6,2.0,42290.6,274915.6,4133.0,7435.6,7.612,7799.4,1.0,43056.6,676104.8,1.4300000000000002,13798.4,2087.2,29237.2,15730.0,163556.2,-50.997095399243385
5488,NY0232,BEEKMAN LIBRARY,3.276643184460707,-0.08987259311169525,47907.8,-0.8883271617565407,3792.0,0.0,17721.0,84486.2,156302.8,23353.4,360804.8,0.0,64559.0,3.654,15220.0,4421.8,57.6,356446.0,2.404,44321.2,2.0,35447.0,173386.4,5444.8,5051.2,6.058,2066.6,1.0,17083.6,430595.0,1.392,5867.6,2363.0,5549.4,14621.0,77382.0,-27.251030283715295
5489,NY0233,RED HOOK PUBLIC LIBRARY,81.82223355430901,-0.8287528595062795,160453.4,-0.6593677665914215,3880.4,0.0,15899.2,82669.2,132992.2,17177.0,297196.0,0.0,31246.6,0.1,19519.4,4405.2,32.4,283914.4,5.494000000000001,30800.2,2.0,27863.8,140067.0,3707.0,8896.2,5.594,2831.8,1.0,7074.8,337810.8,0.0,50474.2,2616.0,2931.0,1961.0,64341.6,-22.76048490844324
5490,NY0234,STARR INSTITUTE,13.153100158982511,-0.4437306354981286,99279.6,-0.9557814495626493,3666.6,0.0,17796.6,87428.4,179936.8,41229.4,244960.0,0.0,217507.8,3.6079999999999997,16377.2,2184.8,47.4,391743.6,1.8800000000000001,45685.4,2.0,20988.0,194459.8,1207.0,3683.4,5.4879999999999995,2535.8,1.0,14523.0,466657.6,1.6919999999999997,0.0,2581.0,691.8,7548.0,84253.6,-29.087069307317464
5491,NY0235,MORTON MEMORIAL LIBRARY AND COMMUNITY HOUSE,19.017810218978102,-0.871103942752001,13027.2,-0.351756325227217,2666.6,0.0,2520.6,5518.8,0.0,12607.0,60200.0,0.0,94822.2,0.4699999999999999,2028.6,4020.0,11.6,143270.6,0.9399999999999998,3432.4,2.0,1492.6,0.0,556.8,3907.2,1.41,797.2,1.0,0.0,159083.0,0.0,18003.8,1497.6,147.4,685.0,0.0,-52.78576599581473
5492,NY0236,STAATSBURG LIBRARY,3.8005871990604816,0.048373500809290905,12944.8,0.07576787590383792,2729.4,0.0,8733.2,23388.0,52192.0,15511.6,142098.2,0.0,11820.6,1.41,4166.4,508.2,25.2,126795.0,0.67,16427.0,2.0,9515.6,56626.2,2579.2,2242.2,2.0799999999999996,1821.6,1.0,4434.2,156561.8,0.0,4232.4,1721.8,4475.8,3406.0,30790.6,-12.533851608284632
5493,NY0237,STANFORD FREE LIBRARY,4.944807742610516,0.029333259734922748,18904.0,-0.7213288192975031,3658.0,0.0,7780.0,25356.8,0.0,19823.6,126800.0,0.0,9374.6,0.492,5516.2,1576.6,28.4,125641.2,1.2719999999999998,11982.8,2.0,7365.4,0.0,1587.0,2255.6,1.764,1794.8,1.0,0.0,138585.4,0.0,3239.2,1965.6,451.8,3823.0,0.0,-44.364141293460975
5494,NY0238,TIVOLI FREE LIBRARY,18.156171735241504,-0.6431127476253543,20298.6,7.302257298532904,3074.6,0.0,7343.8,25377.2,87126.2,12235.0,167000.0,0.0,14126.0,2.2,6683.0,3874.0,80.0,172283.2,1.0,17921.2,2.0,8553.8,102075.0,2207.6,2742.0,3.2,1141.4,1.0,14948.8,184126.0,0.0,20079.4,2548.0,262.6,1118.0,21405.6,-14.97520308056891
5495,NY0239,GRINNELL PUBLIC LIBRARY DISTRICT,5.392263651942773,-0.895582982383241,139452.6,-0.9856223548359802,6012.8,0.0,26038.4,138972.8,262421.2,38237.6,626606.8,0.0,46317.6,11.530000000000001,26650.2,16797.6,35.6,600973.4,4.636,58853.4,2.0,40831.8,308926.0,8566.0,8809.4,16.166,4396.4,1.0,46504.8,683635.8,2.95,4918.6,3276.0,2116.8,25801.6,119335.8,-46.90099861668673
5496,NY0240,D.R. EVARTS LIBRARY,4.771092217135383,0.6045631258331894,14590.0,1.8428786840301576,2844.6,0.0,3637.4,17854.6,43550.75,8033.8,97853.2,0.0,15899.8,1.9839999999999995,6234.0,3414.8,41.6,110184.8,0.704,7809.0,2.0,3769.8,47720.0,1382.6,2109.6,2.688,1158.6,1.0,4169.25,115862.6,0.32599999999999996,0.0,1648.8,3.6,3058.0,32897.0,-11.2438768674912
5497,NY0241,CAIRO PUBLIC LIBRARY,7.456341829085457,-0.512910550464425,49733.8,-0.07402209362646733,3626.2,0.0,9428.2,47236.6,96553.0,24494.4,166847.0,0.0,31051.8,2.078,8302.4,11401.2,36.8,186586.4,0.8800000000000001,15981.0,2.0,11469.6,116768.0,861.8,27725.0,2.958,2636.4,1.0,20215.0,225623.8,0.8800000000000001,35901.2,1976.0,23.4,6670.0,20116.8,-16.256676078085256
5498,NY0242,CATSKILL PUBLIC LIBRARY,5.472620861059889,0.11996617135859905,68260.0,-0.7495722238499853,5417.8,1.0,25262.4,89992.4,219161.4,21686.0,735316.4,0.0,41100.8,6.262,17660.4,6468.0,88.2,620677.6,3.3,64463.6,2.0,23051.4,270241.4,2436.6,4135.4,9.562000000000001,5455.4,1.0,51080.0,780552.6,2.7,3271.0,3525.6,8975.0,12473.0,161328.8,-49.933085833974545
5499,NY0243,HEERMANCE MEMORIAL LIBRARY,2.705359946176273,4.86515980747013,24126.4,1.0618161018635186,2740.4,0.0,7905.6,49553.6,91915.6,17084.6,194805.2,0.0,26048.2,2.398,12561.2,6295.0,33.8,228379.4,0.8800000000000001,17876.2,2.0,13852.8,124423.2,2993.2,10088.0,3.278,1563.4,1.0,32507.6,230941.4,0.8800000000000001,20195.8,2331.2,16.6,8918.0,43738.6,-19.121094763179368
5500,NY0244,GREENVILLE PUBLIC LIBRARY,15.271462958010162,-0.9241510726552129,57100.0,-0.9268896672504379,3195.4,0.0,8598.2,74971.2,62892.0,25005.8,144123.6,0.0,22756.0,1.7,15823.2,11853.0,69.2,165924.8,0.8,20431.0,2.0,29281.0,81482.0,3276.2,1595.8,2.5,2195.4,1.0,18590.0,168475.4,0.0,0.0,2236.0,20.8,3739.0,34223.8,-15.34296265388108
5501,NY0245,MOUNTAIN TOP LIBRARY,4.480992608236536,-0.8441455048429349,8487.0,-0.7370095440084835,2653.8,0.0,1886.4,16818.2,38822.0,13512.4,63904.2,0.0,33550.2,0.99,4581.8,1946.4,35.2,106229.2,0.5980000000000001,4638.0,2.0,5181.2,42753.333333333336,298.6,1595.6,1.5879999999999999,545.6,1.0,3931.3333333333335,99070.0,0.0,240483.8,1972.2,0.6,1894.0,41194.0,-8.842990612776221
5502,NY0246,HUNTER PUBLIC LIBRARY,1.1073752711496747,12.947239015164305,4084.0,5.360969637610186,2352.6,0.0,1405.4,4937.2,22333.75,12558.2,53674.6,0.0,3872.0,1.182,920.8,140.2,30.2,52417.2,0.8240000000000001,879.2,2.0,715.2,28807.0,116.2,1596.0,2.006,1009.0,1.0,6473.25,59212.6,0.16,8016.4,1501.2,3.8,3688.0,11797.25,-6.990613935321181
5503,NY0247,WINDHAM PUBLIC LIBRARY,16.448150322959485,-0.7537356598862431,28011.2,1.1585365853658536,2975.2,0.0,3710.4,23595.2,45297.6,15261.2,88065.8,0.0,6882.0,1.3,4146.8,13046.2,53.0,87706.8,1.0,3790.2,2.0,5867.6,51363.4,1911.2,1595.6,2.3,1690.4,1.0,6065.8,96543.4,0.0,0.0,1950.0,5.0,1703.0,16037.0,-9.732648099132838
5504,NY0248,BREWSTER PUBLIC LIBRARY,3.29289284938057,2.1142829326891337,60602.4,-0.18775494039840007,4102.2,0.0,13769.4,58260.4,148338.8,24602.2,394355.8,0.0,15962.6,2.8,13340.0,9487.8,82.2,340976.2,1.6,39529.8,2.0,15270.6,186264.8,4345.4,8164.6,4.4,4900.2,1.0,37926.0,420099.8,1.0,14146.0,2392.0,12880.6,18404.0,49779.0,-28.930909783431286
5505,NY0249,REED MEMORIAL LIBRARY,5.946276429523012,0.3991584980013049,45648.0,-0.52922362425517,4370.6,0.0,13683.2,40131.2,113169.4,22084.4,258309.2,0.0,23961.6,1.9259999999999997,8947.4,4578.6,26.2,258110.4,1.754,27870.2,2.0,13583.6,125789.2,3198.2,5286.8,3.6799999999999997,2734.8,1.0,12619.8,287557.6,0.352,1667.0,2392.0,15.6,7676.0,58091.2,-21.479964108519432
5506,NY0250,JULIA L. BUTTERFIELD MEMORIAL LIBRARY,28.21128360469519,-0.8078217599018835,74506.0,-0.5154430515663168,3333.8,0.0,10180.6,49271.0,176500.6,19430.2,323989.8,0.0,18463.2,5.69,11886.6,51985.0,61.0,356751.0,0.8800000000000001,33785.4,2.0,18156.6,194619.6,5996.6,2670.2,6.57,3678.0,1.0,18119.0,345298.2,0.0,6287.0,2652.0,9687.6,2641.0,61723.8,-29.2371058016779
5507,NY0251,ALICE CURTIS DESMOND & HAMILTON FISH LIB,8.42580828941746,-0.4839293666644379,59157.6,-0.030998553017701793,5096.8,0.0,13899.2,41849.2,234014.8,29539.6,74264.0,0.0,547121.8,4.288,7451.0,17998.0,64.4,579201.8,1.7600000000000002,23476.0,2.0,10044.4,289728.8,2163.4,24815.0,6.047999999999999,4827.6,1.0,55714.0,646380.8,0.8800000000000001,60323.4,2258.0,36.4,7021.0,161115.8,-42.824160561554095
5508,NY0252,KENT PUBLIC LIBRARY,6.3576071666543275,2.817106976025613,85872.2,-0.6608774434566717,4403.0,0.0,25492.0,96777.2,242663.2,44407.8,574018.0,0.0,23117.6,3.508,14814.4,42864.2,75.2,566443.4,4.708,71398.8,2.0,38298.2,291991.6,6597.8,6263.0,8.216000000000001,5753.2,1.0,49328.4,603683.8,2.4539999999999997,42030.8,2568.8,6938.8,13507.0,108703.6,-40.41103266807919
5509,NY0254,PATTERSON LIBRARY,5.561240954836563,-0.44819390890158184,66862.8,-0.5826229233594764,3473.4,0.0,13979.2,66025.4,320113.4,22774.8,728590.4,0.0,26704.6,10.274000000000001,16112.4,16743.8,40.4,700898.8,1.2280000000000002,45910.2,2.0,18673.6,377810.0,3962.4,5006.4,11.502,2641.2,1.0,57696.6,761743.6,0.0,109759.4,2600.0,14832.2,12023.0,136891.8,-54.7991523224313
5510,NY0255,PUTNAM VALLEY FREE LIBRARY,3.387941400626641,-0.3237577240960315,40008.2,-0.36776460825530766,3870.4,0.0,9425.0,38442.0,127965.2,45222.2,318565.4,0.0,42125.8,3.034,10954.8,8037.2,14.4,321871.2,1.9700000000000002,22655.8,2.0,15309.6,154824.4,1490.2,19649.4,5.0040000000000004,3848.0,1.0,26859.2,380340.6,1.9700000000000002,39082.2,2388.8,409.2,11809.0,79389.2,-27.42473918871856
5511,NY0256,HIGHLAND PUBLIC LIBRARY,4.039076234617228,-0.4472348902371504,50545.0,-0.8774676031259273,3454.2,1.0,16953.0,82661.2,203707.4,31515.4,528562.2,0.0,17714.8,4.132,18535.2,17425.2,55.2,433244.6,3.29,39279.6,2.0,26905.4,248648.0,2406.8,4351.0,7.422,5285.4,1.0,44940.6,550628.0,1.364,346370.6,2695.2,2918.4,12514.0,65579.8,-32.901531470130166
5512,NY0257,HURLEY LIBRARY DISTRICT,5.266806282722513,-0.6767663776105375,15089.4,4.721552878179385,2949.2,0.0,6955.2,25913.4,35269.666666666664,11857.0,118846.0,0.0,26061.4,0.6900000000000001,7314.0,2232.8,22.4,106596.4,1.42,14154.8,2.0,6890.2,38224.666666666664,1814.6,3547.4,2.1100000000000003,2953.0,1.0,2955.0,148856.0,0.41999999999999993,128068.2,1567.2,16.2,2865.0,27995.666666666668,-13.17790253293615
5513,NY0258,KINGSTON LIBRARY,9.853957225965765,327.04185076898284,235440.6,-0.8672837225185461,4270.8,0.0,20191.6,116908.6,326296.8,54682.0,785327.8,0.0,47708.4,7.8,16771.6,36856.6,69.0,755266.8,6.2,88382.4,2.0,44744.8,394031.6,4857.2,6897.8,14.0,5991.6,1.0,67734.8,840337.6,2.0,164793.2,2735.2,9135.6,23893.0,143566.8,-51.59819424717931
5514,NY0259,TOWN OF ULSTER PUBLIC LIBRARY,6.6622211405857055,1.078773010093178,82125.2,0.7758909567343519,4769.2,0.0,19027.6,87971.2,129617.8,38019.2,305485.6,0.0,18062.8,5.0280000000000005,17689.2,21454.8,44.2,313296.4,0.86,40633.4,2.0,19634.2,152776.0,908.4,4405.0,5.888,5200.8,1.0,23158.2,328642.6,0.86,979.0,2184.0,5284.6,12327.0,67963.2,-24.33181693139794
5515,NY0260,MARLBORO FREE LIBRARY,11.305737704918034,0.19819613559382387,143447.2,-0.8923436637313241,2800.6,0.0,11614.2,56943.0,296538.2,28761.2,859975.0,0.0,52714.6,6.55,10346.0,2370.0,114.0,764752.0,2.15,64430.2,2.0,18192.2,431453.4,2324.0,12317.6,8.7,1533.0,1.0,134915.2,925027.2,2.15,17253.0,3166.0,15795.2,12688.0,123810.6,-55.437576010276565
5516,NY0261,SARAH HULL HALLOCK FREE LIBRARY,9.542979330007126,-0.8115847365254099,13388.8,0.19401290630975146,2729.2,0.0,5511.2,12306.4,0.0,15082.0,126300.0,0.0,15905.6,1.456,2032.6,3444.4,37.2,133442.2,0.5,8731.2,2.0,3131.6,0.0,1609.4,7291.2,1.956,2858.0,1.0,0.0,149922.0,0.0,0.0,2202.4,155.2,1403.0,0.0,-48.14443551490438
5517,NY0262,PLATTEKILL PUBLIC LIBRARY,3.9649260848831664,-0.24256816948258503,33257.8,0.028330196224644957,3498.6,0.0,10506.4,29496.4,186626.8,22982.4,424721.0,0.0,9348.2,6.0,7446.2,3448.0,65.8,400153.6,1.0,19873.0,2.0,10446.6,256310.2,1665.8,6700.0,7.0,3260.2,1.0,69683.4,441098.4,1.0,6658.0,2249.6,1267.8,8388.0,48074.0,-31.475542614727857
5518,NY0263,ELTING MEMORIAL LIBRARY,9.745140327072772,-0.79611960634356,136461.2,-0.9592763364238334,3723.8,0.0,15626.0,96547.6,195497.8,62083.0,380000.0,0.0,119653.6,5.68,23190.4,7923.0,89.2,504123.0,4.234,36669.8,2.0,22601.0,232969.6,3402.6,6189.6,9.914,5130.8,1.0,37471.8,506283.2,0.96,0.0,2654.4,368.2,14003.0,137396.8,-40.34356169798158
5519,NY0264,PHOENICIA LIBRARY,3.943662884927066,0.8496622701510018,12166.2,-0.8704936627706268,2681.2,0.0,3817.0,18334.0,70740.2,6146.6,97500.0,0.0,28187.8,1.7299999999999998,5753.4,2902.6,1.4,133078.2,0.8800000000000001,3454.4,2.0,3414.6,78583.0,1181.6,4650.8,2.6100000000000003,2735.4,1.0,7842.8,130638.8,0.0,242480.0,1627.8,68.6,3085.0,27003.4,-11.86971038493734
5520,NY0265,MORTON MEMORIAL LIBRARY,12.562181818181818,-0.7192299415812833,3454.6,5.1689341747235575,2294.2,0.0,1610.4,3460.4,0.0,5714.6,25389.0,0.0,8234.0,0.1,947.8,839.2,6.2,32853.8,0.5,4636.8,2.0,340.2,0.0,219.2,2439.2,0.6,1882.6,1.0,0.0,36062.2,0.0,2488.0,1081.6,447.8,275.0,0.0,-13.363405209331846
